County,FIPS,Cancer Incidence Rate Per 100k,Insecticide Sum,Herbicide Sum,Fungicide Sum,Adjuvant Sum
"Menominee County, Michigan(6)",26109,391.1,514.9000000000001,10728.199999999997,225.6,0.0
"Los Alamos County, New Mexico(7)",35028,391.1,0.0,1190.4,0.0,0.0
"Cottle County, Texas(7)",48101,390.8,1940.9999999999998,70153.90000000001,236.1,0.0
"Goliad County, Texas(7)",48175,390.7,890.2,34586.00000000001,107.60000000000001,0.0
"Madison County, Texas(7)",48313,390.7,164.60000000000002,31857.8,36.2,0.0
"Lamb County, Texas(7)",48279,390.6,5460.4,313430.19999999995,852.4,0.0
"Calhoun County, West Virginia(6)",54013,390.6,20.3,3223.3,2.0999999999999996,0.0
"Scurry County, Texas(7)",48415,390.4,3958.3,76176.70000000001,156.7,0.0
"Motley County, Texas(7)",48345,390.3,1192.9,53383.3,265.90000000000003,0.0
"Oregon County, Missouri(6)",29149,389.9,159.6,14144.9,11.9,0.0
"Ward County, Texas(7)",48475,389.8,1.4,2197.7000000000003,0.2,0.0
"Pawnee County, Nebraska(6)",31133,389.8,34485.799999999996,225551.29999999996,3177.6999999999994,0.0
"Hampton County, South Carolina(6)",45049,389.8,10260.300000000003,52513.799999999996,1056.8000000000002,0.0
"Bexar County, Texas(7)",48029,389.6,559.1999999999999,33065.7,104.30000000000001,0.0
"McIntosh County, North Dakota(6)",38051,389.5,3418.7000000000003,172241.20000000004,5343.599999999999,0.0
"Erath County, Texas(7)",48143,389.3,992.2999999999998,21780.3,327.29999999999995,0.0
"Otero County, New Mexico(7)",35035,389.0,263.5,6311.3,60.0,0.0
"DeBaca County, New Mexico(7)",35011,387.9,487.8999999999999,7987.400000000001,43.7,0.0
"Darke County, Ohio(6)",39037,387.8,3389.9,267022.1,2772.3999999999996,0.0
"Marquette County, Michigan(6)",26103,387.5,80.2,948.9999999999999,5.3,0.0
"Lemhi County, Idaho(7)",16059,387.4,731.6000000000001,4650.0,19.6,0.0
"Grant County, West Virginia(6)",54023,387.4,24.5,7430.7,14.5,0.0
"Medina County, Texas(7)",48325,387.3,6915.5999999999985,117735.8,311.7,0.0
"Woodward County, Oklahoma(6)",40153,387.0,909.6000000000001,75834.6,1807.4,0.0
"Utah County, Utah(7)",49049,386.8,2286.5,20167.7,49.4,0.0
"Lincoln County, Oregon(6)",41041,386.7,373.09999999999997,5635.500000000001,161.20000000000002,0.0
"Cowlitz County, Washington(6)",53015,386.7,272.79999999999995,7859.700000000002,217.79999999999998,0.0
"Isabella County, Michigan(6)",26073,386.6,2240.9,61391.200000000004,3754.7999999999993,0.0
"Baker County, Georgia(7)",13007,386.5,14413.599999999999,70325.6,6577.499999999999,0.0
"Major County, Oklahoma(6)",40093,386.5,7679.800000000001,135742.30000000002,6014.4,0.0
"Columbia County, Washington(6)",53013,386.4,1449.6,60770.30000000001,8222.5,0.0
"Sterling County, Texas(7)",48431,386.4,33.099999999999994,6035.400000000001,143.6,0.0
"Sheridan County, Nebraska(6)",31161,386.3,3255.4,132206.5,1291.7,0.0
"Guadalupe County, New Mexico(7)",35019,386.3,86.5,8380.900000000001,13.899999999999999,0.0
"Lincoln County, Idaho(7)",16063,386.3,3382.2000000000007,28548.799999999996,1213.4,0.0
"Carson County, Texas(7)",48065,386.2,4171.000000000001,304123.5,1862.7,0.0
"Robertson County, Texas(7)",48395,386.2,2131.6,91686.8,273.5,0.0
"Stewart County, Georgia(7)",13259,386.1,802.5,4506.5,521.3000000000001,0.0
"Hendry County, Florida(6)",12051,385.9,33495.0,153264.29999999996,5581.6,0.0
"Schuyler County, Missouri(6)",29197,385.9,1059.5,54699.4,241.20000000000002,0.0
"Luna County, New Mexico(7)",35029,385.7,2445.2000000000003,13489.000000000002,15.5,0.0
"Campbell County, Wyoming(6)",56005,385.3,1272.2,13666.6,138.9,0.0
"Carroll County, Missouri(6)",29033,385.1,3385.0000000000005,220321.7,1053.6,0.0
"Custer County, Idaho(7)",16037,385.1,522.0,5605.200000000001,173.39999999999998,0.0
"Montgomery County, Maryland(6)",24031,385.0,1060.3,65724.2,901.4,0.0
"Valencia County, New Mexico(7)",35061,384.8,694.9000000000001,6462.6,37.6,0.0
"Osage County, Oklahoma(6)",40113,384.4,723.9,59066.70000000002,375.8,0.0
"Brazos County, Texas(7)",48041,384.3,1227.9,49472.2,7.8,0.0
"Hardy County, West Virginia(6)",54031,384.2,249.9,27939.100000000002,243.79999999999998,0.0
"Cassia County, Idaho(7)",16031,384.2,13169.9,87027.29999999999,4530.3,0.0
"Charlevoix County, Michigan(6)",26029,384.0,356.29999999999995,2231.0,145.59999999999997,0.0
"Williams County, North Dakota(6)",38105,383.9,2625.2,268020.49999999994,22919.8,0.0
"Fairfield County, South Carolina(6)",45039,383.9,27.700000000000003,1565.3999999999996,28.400000000000002,0.0
"Fayette County, Texas(7)",48149,383.6,1047.3000000000002,34153.99999999999,164.4,0.0
"Murray County, Oklahoma(6)",40099,383.2,654.3,9606.7,101.8,0.0
"Quay County, New Mexico(7)",35037,383.2,567.3,48203.299999999996,338.0,0.0
"Meade County, South Dakota(6)",46093,383.1,4863.700000000001,83420.5,1290.9,0.0
"Elliott County, Kentucky(7)",21063,383.0,27.799999999999997,1624.4999999999998,4.3,0.0
"Cheyenne County, Nebraska(6)",31033,382.7,998.1999999999999,306538.6,3697.5,0.0
"Crisp County, Georgia(7)",13081,382.4,10344.800000000003,79808.6,4287.3,0.0
"Bernalillo County, New Mexico(7)",35001,382.4,143.8,1812.8,11.700000000000001,0.0
"Winkler County, Texas(7)",48495,382.3,0.0,1236.7,0.0,0.0
"Delaware County, Oklahoma(6)",40041,381.6,343.5,14236.899999999998,131.79999999999998,0.0
"Lawrence County, South Dakota(6)",46081,381.1,341.3,3779.3999999999996,71.10000000000001,0.0
"Ellis County, Oklahoma(6)",40045,381.1,2756.8999999999996,22813.80000000001,721.4000000000001,0.0
"Crane County, Texas(7)",48103,380.9,53.7,2843.2,6.9,0.0
"Nueces County, Texas(7)",48355,380.9,16463.699999999997,946802.8,45.49999999999999,0.0
"Kendall County, Texas(7)",48259,380.5,304.0,8002.3,178.3,0.0
"Lincoln County, Wyoming(6)",56023,380.3,3985.8999999999996,6126.499999999999,3.0,0.0
"Menard County, Texas(7)",48327,380.3,110.19999999999999,2397.2999999999997,55.699999999999996,0.0
"Socorro County, New Mexico(7)",35053,380.2,1311.3999999999999,21354.3,52.8,0.0
"Grant County, North Dakota(6)",38037,380.1,3384.1000000000004,100955.29999999999,5942.9,0.0
"Lipscomb County, Texas(7)",48295,379.8,917.5999999999999,50093.4,470.4,0.0
"Jackson County, Tennessee(6)",47087,379.7,34.900000000000006,5087.1,17.5,0.0
"Aiken County, South Carolina(6)",45003,379.4,3191.5,48203.59999999999,1081.5000000000002,0.0
"Atascosa County, Texas(7)",48013,379.3,310.2,13733.1,23.299999999999997,0.0
"Hot Springs County, Wyoming(6)",56017,379.1,345.6,9719.9,243.0,0.0
"Roberts County, South Dakota(6)",46109,379.1,2951.5,325879.5,3318.5000000000005,0.0
"Washburn County, Wisconsin(6)",55129,378.7,473.50000000000006,28827.7,210.9,0.0
"Dallam County, Texas(7)",48111,378.5,4263.4000000000015,270665.19999999995,2479.2000000000003,0.0
"Johnson County, Wyoming(6)",56019,378.0,662.4,5692.300000000001,585.0,0.0
"Sully County, South Dakota(6)",46119,377.8,17854.699999999997,277967.0,5981.3,0.0
"Walton County, Florida(6)",12131,377.4,1958.4999999999998,11027.1,838.0999999999999,0.0
"Vernon County, Missouri(6)",29217,377.3,4089.3000000000006,240488.4,2841.0000000000005,0.0
"Umatilla County, Oregon(6)",41059,377.3,9617.800000000003,420627.5999999999,10222.499999999998,0.0
"Fremont County, Wyoming(6)",56013,377.1,3688.6000000000004,33286.899999999994,102.7,0.0
"Fort Bend County, Texas(7)",48157,377.1,23006.7,157474.09999999998,341.2,0.0
"Colfax County, Nebraska(6)",31037,377.0,2010.6000000000001,268617.6000000001,3502.3999999999996,0.0
"Clark County, Washington(6)",53011,377.0,175.69999999999996,3318.3999999999996,66.39999999999999,0.0
"Pickett County, Tennessee(6)",47137,377.0,22.4,5513.899999999999,37.5,0.0
"Llano County, Texas(7)",48299,376.7,283.90000000000003,6932.200000000001,165.1,0.0
"Pierce County, Nebraska(6)",31139,376.6,2677.2,318036.1,5958.1,0.0
"Dickinson County, Michigan(6)",26043,376.4,189.2,2643.1000000000004,88.60000000000001,0.0
"Moore County, Texas(7)",48341,376.0,3099.699999999999,253379.89999999997,1891.6000000000001,0.0
"Schoolcraft County, Michigan(6)",26153,375.6,29.900000000000002,1470.4,74.60000000000001,0.0
"Jasper County, South Carolina(6)",45053,375.5,271.0,2014.1,38.8,0.0
"Live Oak County, Texas(7)",48297,375.5,771.5999999999999,33229.600000000006,0.7,0.0
"Nacogdoches County, Texas(7)",48347,375.0,40.5,7455.999999999999,69.69999999999999,0.0
"Marion County, Georgia(7)",13197,374.9,5226.8,24152.000000000007,1659.3,0.0
"Judith Basin County, Montana(6)",30045,374.8,1977.8,92856.59999999998,309.29999999999995,0.0
"Upton County, Texas(7)",48461,374.7,1342.0999999999997,34030.2,229.9,0.0
"McIntosh County, Georgia(7)",13191,374.3,5.4,301.8,2.6,0.0
"Sherman County, Oregon(6)",41055,374.1,140.1,107149.50000000001,3848.5,0.0
"Benton County, Washington(6)",53005,373.2,29548.399999999994,195075.6,18708.6,0.0
"Washington County, Florida(6)",12133,373.2,2349.0,7608.000000000002,1100.3000000000002,0.0
"Madison County, Montana(6)",30057,372.6,1546.2999999999997,17334.7,451.80000000000007,0.0
"Stutsman County, North Dakota(6)",38093,372.4,8245.7,519308.2,16168.699999999999,0.0
"Karnes County, Texas(7)",48255,372.0,2189.9,57322.099999999984,174.69999999999996,0.0
"Cavalier County, North Dakota(6)",38019,371.5,5621.500000000001,203304.30000000002,15751.600000000002,0.0
"Toole County, Montana(6)",30101,371.5,2639.5999999999995,382988.0999999999,4502.8,0.0
"Eddy County, New Mexico(7)",35015,371.3,2166.5000000000005,41462.49999999999,303.3,0.0
"Sioux County, North Dakota(6)",38085,370.9,1653.3999999999999,55059.5,2574.2,0.0
"Mackinac County, Michigan(6)",26097,370.8,237.69999999999996,3771.9000000000005,126.60000000000001,0.0
"Caldwell County, Missouri(6)",29025,370.4,1919.6999999999998,140219.7,812.5,0.0
"Cibola County, New Mexico(7)",35006,370.1,22.3,4088.000000000001,0.3,0.0
"Alger County, Michigan(6)",26003,369.6,59.59999999999999,1211.4,67.8,0.0
"Union County, New Mexico(7)",35059,369.5,369.50000000000006,22092.599999999995,295.09999999999997,0.0
"Uinta County, Wyoming(6)",56041,368.8,1047.9,3057.5,4.0,0.0
"Spokane County, Washington(6)",53063,368.6,3211.9000000000005,48132.1,5163.2,0.0
"Midland County, Texas(7)",48329,368.5,595.6,27305.100000000002,104.00000000000001,0.0
"Wibaux County, Montana(6)",30109,368.0,342.90000000000003,25861.5,1052.6,0.0
"Millard County, Utah(7)",49027,367.8,5165.299999999999,32158.6,188.60000000000002,0.0
"Wallowa County, Oregon(6)",41063,367.6,1272.9,21438.5,292.7,0.0
"Lea County, New Mexico(7)",35025,366.1,751.0000000000001,76527.1,255.0,0.0
"Bandera County, Texas(7)",48019,365.8,26.499999999999996,1325.2,2.0,0.0
"Muskegon County, Michigan(6)",26121,365.3,1799.1,54100.899999999994,2263.9000000000005,0.0
"Richland County, Montana(6)",30083,365.2,2812.7999999999997,140537.3,2390.7999999999997,0.0
"Oneida County, Idaho(7)",16071,364.9,868.8000000000001,26190.100000000006,948.4,0.0
"Steele County, North Dakota(6)",38091,364.9,4691.6,368742.2,8650.6,0.0
"Shannon County, Missouri(6)",29203,364.9,191.0,7296.1,13.5,0.0
"Ochiltree County, Texas(7)",48357,364.7,4653.699999999999,214494.09999999998,2264.9,0.0
"Beaufort County, South Carolina(6)",45013,364.6,384.59999999999997,3252.1000000000004,103.3,0.0
"Dunn County, Wisconsin(6)",55033,364.5,2863.4000000000005,225554.49999999997,2062.6,0.0
"Uintah County, Utah(7)",49047,363.8,2913.8,14044.2,43.9,0.0
"Kimball County, Nebraska(6)",31105,363.2,1518.4,185927.69999999998,2083.5,0.0
"Blaine County, Montana(6)",30005,363.0,3080.3999999999996,294559.6,2776.6000000000004,0.0
"Beaver County, Oklahoma(6)",40007,363.0,5584.4,106926.59999999999,2821.3,0.0
"Piute County, Utah(7)",49031,362.7,617.7,2067.5000000000005,0.0,0.0
"Madison County, Florida(6)",12079,361.1,1510.7999999999997,20818.500000000004,2778.1,0.0
"Alleghany County, North Carolina(6)",37005,360.3,276.7,11680.899999999998,172.39999999999998,0.0
"Lincoln County, Tennessee(6)",47103,359.9,3062.2,117801.09999999999,1286.8000000000002,0.0
"Cherry County, Nebraska(6)",31031,359.5,905.9999999999999,43999.0,599.9999999999999,0.0
"Bennett County, South Dakota(6)",46007,359.4,3415.6,82775.90000000001,856.3,0.0
"Edgefield County, South Carolina(6)",45037,359.4,1075.7,14166.299999999997,686.1999999999999,0.0
"Pecos County, Texas(7)",48371,359.0,229.70000000000002,11139.000000000002,100.5,0.0
"Long County, Georgia(7)",13183,358.7,202.2,764.1999999999999,50.0,0.0
"Dickey County, North Dakota(6)",38021,358.5,3742.8,396260.20000000007,3590.4,0.0
"Beaverhead County, Montana(6)",30001,358.5,1202.1999999999998,11924.700000000003,132.8,0.0
"Dooly County, Georgia(7)",13093,358.5,17346.600000000002,158278.00000000003,5363.099999999999,0.0
"Granite County, Montana(6)",30039,358.4,201.2,10252.000000000002,3.9,0.0
"Graham County, North Carolina(6)",37075,358.2,79.6,1484.8000000000002,131.60000000000002,0.0
"Schley County, Georgia(7)",13249,358.1,3976.4999999999995,15211.9,1555.3,0.0
"Zapata County, Texas(7)",48505,357.9,183.30000000000004,7591.400000000001,0.0,0.0
"Power County, Idaho(7)",16077,357.6,4485.000000000001,150207.9,11590.600000000002,0.0
"Crosby County, Texas(7)",48107,357.4,5304.400000000001,328122.49999999994,123.4,0.0
"Bailey County, Texas(7)",48017,357.3,3222.3,158455.90000000002,457.90000000000003,0.0
"Cameron County, Texas(7)",48061,357.0,10850.0,170507.5,0.7,0.0
"Morrill County, Nebraska(6)",31123,356.3,2731.2000000000003,154767.90000000002,1631.5,0.0
"Hickory County, Missouri(6)",29085,356.2,1013.4999999999999,9507.599999999999,106.39999999999998,0.0
"Kittitas County, Washington(6)",53037,355.9,1618.0000000000002,8076.799999999999,309.7,0.0
"Glades County, Florida(6)",12043,355.8,2355.2999999999997,34003.600000000006,273.6,0.0
"Teton County, Idaho(7)",16081,355.8,754.6000000000001,14006.499999999998,929.3000000000002,0.0
"Brooks County, Texas(7)",48047,355.3,61.400000000000006,3475.6000000000004,55.2,0.0
"Emery County, Utah(7)",49015,354.2,1437.5,3594.3999999999996,32.3,0.0
"Grant County, Oregon(6)",41023,353.7,656.3000000000001,4126.1,91.30000000000001,0.0
"Rich County, Utah(7)",49033,353.6,768.3,2855.9999999999995,1.1,0.0
"Zavala County, Texas(7)",48507,353.3,979.2,40427.69999999999,57.1,0.0
"LaMoure County, North Dakota(6)",38045,353.2,4791.1,430716.39999999997,5295.899999999999,0.0
"Sullivan County, Missouri(6)",29211,353.1,1243.6000000000004,82590.59999999999,382.0,0.0
"Skamania County, Washington(6)",53059,353.0,180.89999999999998,1029.6000000000001,95.1,0.0
"Wahkiakum County, Washington(6)",53069,352.5,91.5,574.4000000000001,9.2,0.0
"Duval County, Texas(7)",48131,352.3,175.29999999999998,6794.6,20.200000000000003,0.0
"Walla Walla County, Washington(6)",53071,351.5,18042.900000000005,384401.1999999999,20304.5,0.0
"Wayne County, Nebraska(6)",31179,351.4,2569.1,304084.00000000006,6000.199999999999,0.0
"Cochran County, Texas(7)",48079,351.1,4469.5,266124.69999999995,846.3000000000001,0.0
"Kent County, Texas(7)",48263,350.9,167.20000000000002,15011.6,258.6,0.0
"Liberty County, Montana(6)",30051,350.9,2574.4,426838.8,6363.6,0.0
"Hall County, Texas(7)",48191,350.7,4733.200000000001,168839.09999999998,278.29999999999995,0.0
"Curry County, New Mexico(7)",35009,350.3,2011.1,106731.70000000003,1144.8,0.0
"Oceana County, Michigan(6)",26127,350.2,15864.099999999997,96819.90000000001,8080.7,0.0
"Pepin County, Wisconsin(6)",55091,349.7,869.8000000000001,64606.2,630.6000000000001,0.0
"Franklin County, Washington(6)",53021,349.2,31724.000000000007,157210.0,16510.6,0.0
"Santa Fe County, New Mexico(7)",35049,349.2,320.0,13332.200000000003,45.9,0.0
"Dimmit County, Texas(7)",48127,348.8,192.00000000000003,8375.599999999999,0.7,0.0
"Burke County, North Dakota(6)",38013,348.8,1220.0,85009.19999999998,1669.5,0.0
"Roosevelt County, New Mexico(7)",35041,348.2,1450.8999999999999,81639.19999999998,993.1999999999998,0.0
"Malheur County, Oregon(6)",41045,347.1,32957.9,67553.1,5024.499999999999,0.0
"Willacy County, Texas(7)",48489,346.7,12132.100000000002,174093.69999999998,0.0,0.0
"Benton County, Oregon(6)",41003,346.5,1950.5999999999997,24331.99999999999,964.0,0.0
"Frio County, Texas(7)",48163,346.5,989.6,34074.799999999996,35.0,0.0
"Maries County, Missouri(6)",29125,344.6,451.80000000000007,10482.700000000003,117.1,0.0
"Lane County, Oregon(6)",41039,344.4,1383.4,21735.999999999996,1005.4,0.0
"Wayne County, Utah(7)",49055,344.2,1046.3,2311.8999999999996,0.0,0.0
"Garfield County, Washington(6)",53023,344.1,460.49999999999994,107292.6,5511.200000000001,0.0
"Custer County, South Dakota(6)",46033,344.1,867.9,4963.699999999999,104.10000000000001,0.0
"Hidalgo County, Texas(7)",48215,344.0,10092.699999999999,167906.69999999998,21.1,0.0
"Adams County, Washington(6)",53001,343.4,13267.499999999998,227862.0,16304.399999999998,0.0
"La Salle County, Texas(7)",48283,343.3,95.0,5530.0,13.4,0.0
"Camden County, North Carolina(6)",37029,343.1,3692.3,92910.90000000002,2907.1000000000004,0.0
"Garza County, Texas(7)",48169,343.0,3283.2,110511.09999999998,325.29999999999995,0.0
"Jack County, Texas(7)",48237,341.8,199.90000000000003,8082.700000000002,53.3,0.0
"Pierce County, Wisconsin(6)",55093,341.8,1746.3,145102.40000000005,1311.0,0.0
"Donley County, Texas(7)",48129,341.5,1301.4,58479.4,265.7,0.0
"Keya Paha County, Nebraska(6)",31103,340.9,500.70000000000005,31021.0,341.1,0.0
"Edwards County, Texas(7)",48137,340.7,52.599999999999994,3611.7,13.000000000000002,0.0
"Andrews County, Texas(7)",48003,340.5,506.0,34721.799999999996,80.6,0.0
"Chaves County, New Mexico(7)",35005,339.7,1409.3000000000002,78629.9,162.6,0.0
"Towner County, North Dakota(6)",38095,339.5,4812.699999999999,180386.2,10873.300000000001,0.0
"Garfield County, Utah(7)",49017,339.3,1194.5,2449.8,0.0,0.0
"Parmer County, Texas(7)",48369,338.7,3946.6000000000004,295501.3,1730.5,0.0
"Castro County, Texas(7)",48069,338.5,3250.9000000000005,238201.0,2041.1000000000001,0.0
"Baraga County, Michigan(6)",26013,337.9,38.800000000000004,803.2,7.3,0.0
"Gaines County, Texas(7)",48165,337.4,7761.0,451071.1,1452.3,0.0
"Noble County, Ohio(6)",39121,336.2,218.39999999999998,3228.7000000000003,11.2,0.0
"Washakie County, Wyoming(6)",56043,336.0,1704.0,35373.5,637.0,0.0
"Kinney County, Texas(7)",48271,335.6,224.8,3618.9,21.5,0.0
"Shackelford County, Texas(7)",48417,335.6,991.8,18435.699999999997,44.0,0.0
"Chouteau County, Montana(6)",30015,335.0,3090.4999999999995,820192.8000000002,10023.0,0.0
"Lincoln County, Washington(6)",53043,334.9,2091.5,235142.0000000001,19796.099999999995,0.0
"Ontonagon County, Michigan(6)",26131,332.9,219.4,3339.1,174.60000000000002,0.0
"Gogebic County, Michigan(6)",26053,332.5,18.9,169.99999999999997,3.2,0.0
"Webb County, Texas(7)",48479,331.8,7.6,7619.3,42.5,0.0
"Holmes County, Ohio(6)",39075,331.7,1759.0,38541.0,406.19999999999993,0.0
"Harney County, Oregon(6)",41025,330.7,5775.8,10445.5,6.5,0.0
"Stevens County, Washington(6)",53065,330.4,1371.5000000000002,7871.600000000001,188.0,0.0
"Terrell County, Texas(7)",48443,329.6,7.6,4677.3,71.8,0.0
"Goshen County, Wyoming(6)",56015,329.6,5965.4,64623.40000000001,707.8000000000001,0.0
"Jim Hogg County, Texas(7)",48247,329.4,0.0,4185.5,0.0,0.0
"Brewster County, Texas(7)",48043,329.1,94.5,6029.1,19.9,0.0
"Real County, Texas(7)",48385,327.7,102.30000000000001,2006.1000000000001,21.5,0.0
"Jackson County, Florida(6)",12063,327.2,24561.4,108308.19999999998,10759.4,0.0
"Lincoln County, New Mexico(7)",35027,325.7,62.8,9261.200000000003,34.099999999999994,0.0
"Taos County, New Mexico(7)",35055,325.1,628.5000000000001,4573.2,7.6000000000000005,0.0
"Dawes County, Nebraska(6)",31045,324.4,4536.900000000001,65092.6,353.2,0.0
"Telfair County, Georgia(7)",13271,324.3,2172.9,15523.400000000003,978.9000000000001,0.0
"Divide County, North Dakota(6)",38023,324.1,1532.9,152806.80000000002,10052.099999999999,0.0
"Pend Oreille County, Washington(6)",53051,323.9,341.1,1181.0999999999997,118.1,0.0
"Sanpete County, Utah(7)",49039,323.5,2904.5999999999995,11277.5,35.49999999999999,0.0
"Mason County, Texas(7)",48319,323.0,55.6,2209.0,51.400000000000006,0.0
"Reeves County, Texas(7)",48389,321.0,122.50000000000001,8729.8,12.899999999999999,0.0
