County,FIPS,Cancer Incidence Rate Per 100k,Breast Cancer Incidence Rate Per 100k,Leukemia Incidence Rate Per 100k,Lung Cancer Incidence Rate Per 100k,Non-Hodgkin Lymphoma Incidence Rate Per 100k,Prostate Cancer Incidence Rate Per 100k,Insecticide Sum,Herbicide Sum,Fungicide Sum
"Stewart County, Tennessee(6)",47161,483.7,131.3,15.2,71.8,19.6,122.3,176.8,18320.5,379.5
"Forsyth County, Georgia(7)",13117,483.7,131.3,15.2,71.7,19.6,122.2,148.29999999999998,1895.1,156.9
"Schuyler County, Illinois(7)",17169,483.6,131.2,15.2,71.7,19.6,122.2,3894.6,147453.69999999998,1211.8
"Skagit County, Washington(7)",53057,483.6,131.2,15.2,71.7,19.6,122.1,932.5,23835.4,2166.1000000000004
"Pawnee County, Oklahoma(6)",40117,483.6,131.2,15.2,71.7,19.5,122.1,385.1,21524.2,174.20000000000002
"Hyde County, South Dakota(6)",46069,483.5,131.2,15.2,71.7,19.5,122.1,5450.5,116029.40000000001,1243.9
"Sullivan County, New Hampshire(6)",33019,483.2,131.2,15.2,71.6,19.5,122.0,167.1,3360.0,7.8
"Sullivan County, Pennsylvania(6)",42113,483.2,131.1,15.1,71.6,19.5,122.0,242.29999999999998,5532.800000000001,115.69999999999999
"Pondera County, Montana(6)",30073,483.2,131.1,15.1,71.6,19.5,121.9,1640.9,328763.30000000005,2512.5
"Valley County, Nebraska(6)",31175,483.2,131.1,15.1,71.5,19.5,121.9,22780.300000000003,157402.8,4373.799999999999
"Wyoming County, Pennsylvania(6)",42131,483.1,131.0,15.1,71.5,19.5,121.8,358.3,12238.100000000002,160.6
"Dixie County, Florida(6)",12029,483.0,131.0,15.1,71.5,19.5,121.8,368.8,5312.500000000001,396.09999999999997
"Iredell County, North Carolina(6)",37097,483.0,131.0,15.1,71.4,19.5,121.7,2058.2,64980.1,1216.0
"Ward County, North Dakota(6)",38101,482.9,131.0,15.1,71.4,19.5,121.7,2787.2999999999997,383316.1,8230.600000000002
"Dukes County, Massachusetts(7)",25007,482.8,131.0,15.1,71.4,19.5,121.7,38.6,240.70000000000002,10.4
"Richmond County, North Carolina(6)",37153,482.7,131.0,15.1,71.4,19.5,121.7,820.4,12540.9,549.8000000000002
"McCurtain County, Oklahoma(6)",40089,482.7,131.0,15.1,71.4,19.5,121.6,554.9,33286.299999999996,604.6
"Wilkinson County, Georgia(7)",13319,482.7,130.9,15.1,71.4,19.5,121.6,610.5000000000002,2405.0,223.1
"Preble County, Ohio(6)",39135,482.5,130.9,15.1,71.3,19.5,121.6,3293.9,320168.29999999993,2947.6000000000004
"Randolph County, Missouri(6)",29175,482.4,130.9,15.1,71.2,19.5,121.6,1727.0000000000002,115302.0,583.7
"Wabash County, Illinois(7)",17185,482.4,130.9,15.1,71.2,19.5,121.6,1625.1,117753.5,1757.6999999999998
"Cooke County, Texas(7)",48097,482.3,130.8,15.1,71.2,19.5,121.5,1842.3000000000004,29986.800000000003,403.70000000000005
"Ozaukee County, Wisconsin(6)",55089,482.3,130.8,15.1,71.2,19.5,121.4,415.0,43908.899999999994,549.2
"Dyer County, Tennessee(6)",47045,482.3,130.8,15.1,71.1,19.5,121.4,10571.6,242288.99999999994,7078.7
"Rutland County, Vermont(6)",50021,482.2,130.8,15.1,71.1,19.5,121.4,356.5,6356.0,127.4
"Hancock County, Illinois(7)",17067,482.2,130.8,15.1,71.0,19.5,121.4,11562.3,425865.7,3335.0
"Clinton County, Illinois(7)",17027,482.2,130.8,15.1,71.0,19.5,121.4,6185.500000000001,414760.4,7922.6
"East Baton Rouge Parish, Louisiana(7)",22033,482.2,130.7,15.1,71.0,19.5,121.3,252.49999999999997,12353.599999999997,74.3
"Yancey County, North Carolina(6)",37199,482.2,130.7,15.1,71.0,19.5,121.2,44.1,2119.1,30.000000000000004
"Richmond County, Georgia(7)",13245,482.1,130.7,15.1,71.0,19.4,121.2,112.29999999999998,1053.0,40.4
"Cheatham County, Tennessee(6)",47021,481.9,130.6,15.1,71.0,19.4,121.2,288.79999999999995,23053.8,508.0
"Seneca County, Ohio(6)",39147,481.9,130.6,15.0,70.9,19.4,121.1,2463.1000000000004,170622.1,2797.2000000000003
"Wayne County, Iowa(7)",19185,481.9,130.6,15.0,70.9,19.4,121.1,3020.4000000000005,146608.4,813.1999999999998
"Henry County, Illinois(7)",17073,481.9,130.6,15.0,70.9,19.4,121.1,3564.0,491860.1,4373.7
"Smith County, Tennessee(6)",47159,481.9,130.6,15.0,70.9,19.4,121.0,374.2,29944.1,474.09999999999997
"Carter County, Montana(6)",30011,481.9,130.6,15.0,70.9,19.4,121.0,197.9,25066.700000000004,643.7
"Medina County, Ohio(6)",39103,481.8,130.6,15.0,70.8,19.4,120.9,1123.0,31891.0,613.4
"Union County, Mississippi(6)",28145,481.5,130.6,15.0,70.8,19.4,120.9,737.0,36470.69999999999,1315.3
"Bond County, Illinois(7)",17005,481.5,130.6,15.0,70.8,19.4,120.9,3908.3,175309.5,1663.9
"Wood County, West Virginia(6)",54107,481.4,130.5,15.0,70.8,19.4,120.9,152.1,1738.7000000000003,26.4
"Union County, Iowa(7)",19175,481.4,130.5,15.0,70.8,19.4,120.9,2589.2000000000003,135923.9,733.7
"Venango County, Pennsylvania(6)",42121,481.4,130.5,15.0,70.8,19.4,120.9,501.70000000000005,18418.5,216.7
"Cabarrus County, North Carolina(6)",37025,481.4,130.5,15.0,70.7,19.4,120.9,802.0999999999999,19458.400000000005,589.4000000000001
"Santa Rosa County, Florida(6)",12113,481.4,130.5,15.0,70.7,19.4,120.8,10119.300000000003,50866.399999999994,5767.8
"Morgan County, Kentucky(7)",21175,481.4,130.4,15.0,70.6,19.4,120.8,63.800000000000004,4263.200000000001,27.699999999999996
"Hancock County, West Virginia(6)",54029,481.4,130.4,15.0,70.6,19.4,120.8,68.9,111.00000000000001,1.0
"York County, Maine(6)",23031,481.3,130.4,15.0,70.6,19.3,120.8,213.2,732.9,46.10000000000001
"Otsego County, New York(7)",36077,481.3,130.4,15.0,70.5,19.3,120.7,1030.2,37058.899999999994,487.99999999999994
"Barron County, Wisconsin(6)",55005,481.3,130.3,15.0,70.5,19.3,120.7,2728.1000000000004,195222.50000000006,1182.1
"Butler County, Missouri(6)",29023,481.2,130.3,15.0,70.5,19.3,120.7,2649.0,256948.99999999997,14908.199999999999
"Ogle County, Illinois(7)",17141,481.2,130.3,15.0,70.5,19.3,120.7,3587.2000000000003,445358.30000000005,3923.1000000000004
"Custer County, Montana(6)",30017,481.2,130.3,15.0,70.4,19.3,120.7,154.29999999999998,24946.6,432.2
"Pontotoc County, Oklahoma(6)",40123,481.2,130.3,15.0,70.4,19.3,120.6,1661.6000000000004,12170.2,240.2
"White County, Tennessee(6)",47185,481.1,130.3,15.0,70.4,19.3,120.6,105.00000000000001,20498.899999999998,266.99999999999994
"Franklin County, Kentucky(7)",21073,480.9,130.3,15.0,70.4,19.3,120.6,79.5,4917.200000000001,51.9
"Kitsap County, Washington(7)",53035,480.9,130.3,15.0,70.4,19.3,120.6,278.2,921.7000000000002,8.600000000000001
"Lee County, North Carolina(6)",37105,480.9,130.3,14.9,70.4,19.3,120.5,484.8,12542.8,252.3
"Murray County, Georgia(7)",13213,480.9,130.2,14.9,70.3,19.3,120.5,32.7,14789.899999999998,97.6
"Manitowoc County, Wisconsin(6)",55071,480.8,130.2,14.9,70.3,19.3,120.4,1922.2,133533.10000000003,1159.1999999999998
"Cheshire County, New Hampshire(6)",33005,480.8,130.2,14.9,70.3,19.3,120.4,135.5,1972.1,13.5
"New Madrid County, Missouri(6)",29143,480.6,130.2,14.9,70.3,19.3,120.3,31467.000000000004,553219.7999999999,10969.6
"Warren County, Pennsylvania(6)",42123,480.6,130.2,14.9,70.3,19.3,120.3,361.4,7902.4,103.5
"Grays Harbor County, Washington(7)",53027,480.6,130.2,14.9,70.3,19.3,120.3,358.5,5435.1,64.9
"Bell County, Texas(7)",48027,480.3,130.1,14.9,70.3,19.3,120.3,6777.599999999999,161432.0,1456.6999999999998
"Erie County, Pennsylvania(6)",42049,480.2,130.1,14.9,70.3,19.3,120.3,1705.1999999999998,67185.7,975.1
"Hancock County, Mississippi(6)",28045,480.0,130.1,14.9,70.2,19.3,120.2,32.300000000000004,2324.0,38.60000000000001
"Kendall County, Illinois(7)",17093,479.9,130.1,14.9,70.2,19.3,120.2,1801.1,168556.4,2096.5
"Harnett County, North Carolina(6)",37085,479.9,130.0,14.9,70.2,19.3,120.1,4763.900000000001,67897.50000000001,1454.1
"Merrimack County, New Hampshire(6)",33013,479.9,130.0,14.9,70.2,19.3,120.1,249.1,3663.7000000000003,25.3
"Rowan County, Kentucky(7)",21205,479.8,130.0,14.9,70.2,19.3,120.1,175.5,4687.599999999999,116.9
"Lewis and Clark County, Montana(6)",30049,479.7,130.0,14.9,70.2,19.3,120.0,535.9000000000001,22900.099999999995,86.3
"Jasper County, Texas(7)",48241,479.7,130.0,14.9,70.2,19.3,120.0,8.7,1421.8,10.200000000000001
"Crockett County, Tennessee(6)",47033,479.7,130.0,14.9,70.2,19.3,120.0,7889.6,198653.49999999997,4025.6
"Henry County, Tennessee(6)",47079,479.7,130.0,14.9,70.2,19.3,120.0,1308.7000000000003,145083.0,5815.5
"Ohio County, Kentucky(7)",21183,479.7,129.9,14.9,70.2,19.2,120.0,1065.3,166753.30000000002,2859.0999999999995
"Livingston Parish, Louisiana(7)",22063,479.6,129.9,14.9,70.2,19.2,120.0,0.1,915.7,0.0
"Tipton County, Tennessee(6)",47167,479.6,129.9,14.9,70.2,19.2,119.9,15556.500000000002,189191.40000000005,4020.5000000000005
"Johnston County, North Carolina(6)",37101,479.6,129.9,14.9,70.1,19.2,119.9,8665.9,124730.3,2645.1000000000004
"Piatt County, Illinois(7)",17147,479.5,129.9,14.9,70.1,19.2,119.9,1822.5999999999997,321229.2,4821.400000000001
"Lake County, Ohio(6)",39085,479.5,129.8,14.9,70.1,19.2,119.9,139.89999999999998,1468.4000000000003,35.8
"Crawford County, Georgia(7)",13079,479.4,129.8,14.9,70.1,19.2,119.9,2938.2000000000003,2876.7,665.1000000000001
"Blount County, Tennessee(6)",47009,479.4,129.8,14.8,70.1,19.2,119.8,51.4,19260.1,465.2
"St. Charles Parish, Louisiana(7)",22089,479.3,129.8,14.8,70.1,19.2,119.8,0.0,5566.7,0.0
"Caddo Parish, Louisiana(7)",22017,479.3,129.7,14.8,70.0,19.2,119.7,10078.099999999997,136909.10000000003,702.3000000000001
"Silver Bow County, Montana(6)",30093,479.1,129.7,14.8,70.0,19.2,119.7,59.900000000000006,10142.7,0.0
"Bucks County, Pennsylvania(6)",42017,479.1,129.7,14.8,70.0,19.2,119.7,827.7,31257.100000000006,611.0000000000001
"Putnam County, New York(7)",36079,479.1,129.7,14.8,70.0,19.2,119.7,74.5,149.2,16.599999999999998
"Thurston County, Nebraska(6)",31173,479.1,129.6,14.8,69.9,19.1,119.7,2051.6000000000004,239201.99999999994,4552.1
"Knott County, Kentucky(7)",21119,479.0,129.6,14.8,69.9,19.1,119.7,16.7,237.4,1.4
"Coryell County, Texas(7)",48099,479.0,129.6,14.8,69.9,19.1,119.7,4537.9,30513.300000000003,456.59999999999997
"Roger Mills County, Oklahoma(6)",40129,479.0,129.6,14.8,69.9,19.1,119.7,2830.5000000000005,16705.699999999997,155.10000000000002
"Codington County, South Dakota(6)",46029,479.0,129.6,14.8,69.9,19.1,119.6,2118.6,191501.00000000003,2380.6
"Grant County, Wisconsin(6)",55043,478.9,129.5,14.8,69.8,19.1,119.6,3555.7999999999997,309461.6000000001,2960.7
"Walthall County, Mississippi(6)",28147,478.8,129.5,14.8,69.8,19.1,119.6,234.20000000000005,6611.9,138.9
"Georgetown County, South Carolina(6)",45043,478.8,129.5,14.8,69.8,19.1,119.6,735.4999999999999,9103.300000000001,504.09999999999997
"Queen Annes County, Maryland(6)",24035,478.8,129.5,14.8,69.8,19.1,119.5,5546.5,236188.0,3673.7999999999997
"Chattooga County, Georgia(7)",13055,478.7,129.4,14.8,69.7,19.1,119.5,105.5,15746.4,221.40000000000003
"Meigs County, Ohio(6)",39105,478.6,129.4,14.8,69.7,19.1,119.5,375.3,5869.400000000001,104.19999999999999
"Island County, Washington(7)",53029,478.6,129.4,14.8,69.6,19.1,119.5,92.69999999999997,3382.099999999999,115.8
"Carbon County, Pennsylvania(6)",42025,478.6,129.4,14.8,69.6,19.1,119.4,142.2,5685.900000000001,95.5
"Champaign County, Ohio(6)",39021,478.5,129.4,14.8,69.6,19.1,119.4,2538.2,181416.60000000003,1619.2
"Henry County, Georgia(7)",13151,478.5,129.4,14.8,69.6,19.1,119.4,254.3,1024.9,268.8
"Franklin County, New York(7)",36033,478.3,129.4,14.8,69.6,19.1,119.3,1024.3,22498.300000000003,248.60000000000002
"Gladwin County, Michigan(6)",26051,478.2,129.4,14.8,69.6,19.1,119.3,547.8000000000002,14317.5,707.6000000000001
"Kiowa County, Oklahoma(6)",40075,478.2,129.3,14.8,69.5,19.1,119.2,8666.100000000002,164300.5,1632.7
"Hillsborough County, Florida(6)",12057,478.1,129.3,14.8,69.5,19.1,119.2,4632.4,23524.200000000004,2192.6000000000004
"Yazoo County, Mississippi(6)",28163,478.1,129.3,14.8,69.5,19.1,119.1,11414.1,129405.4,1580.1999999999998
"Washington County, Idaho(7)",16087,478.1,129.3,14.8,69.5,19.1,119.1,2914.7,16537.3,575.8
"Muhlenberg County, Kentucky(7)",21177,478.1,129.3,14.8,69.5,19.1,119.1,580.2,97677.70000000001,1562.2
"Beaver County, Pennsylvania(6)",42007,478.1,129.3,14.8,69.5,19.1,119.1,1062.2,14144.6,254.2
"Avoyelles Parish, Louisiana(7)",22009,478.0,129.2,14.8,69.4,19.1,119.0,23945.999999999996,230268.19999999995,6986.3
"Assumption Parish, Louisiana(7)",22007,478.0,129.2,14.8,69.4,19.1,119.0,525.4,55246.3,189.1
"Sullivan County, Tennessee(6)",47163,477.9,129.2,14.8,69.3,19.1,119.0,35.9,5026.400000000001,26.5
"Lorain County, Ohio(6)",39093,477.9,129.2,14.8,69.3,19.1,118.9,1558.1,63824.1,964.1999999999999
"Gasconade County, Missouri(6)",29073,477.9,129.2,14.7,69.2,19.0,118.9,1131.3999999999999,23930.699999999997,295.4
"West Carroll Parish, Louisiana(7)",22123,477.8,129.1,14.7,69.2,19.0,118.9,22241.199999999997,269763.10000000003,1876.8000000000002
"Forest County, Wisconsin(6)",55041,477.6,129.1,14.7,69.2,19.0,118.8,166.6,2404.5,135.7
"Cuyahoga County, Ohio(6)",39035,477.6,129.0,14.7,69.2,19.0,118.8,42.10000000000001,260.30000000000007,12.200000000000001
"Lawrence County, Mississippi(6)",28077,477.5,129.0,14.7,69.2,19.0,118.7,205.9,10891.600000000002,246.1
"Richland County, Illinois(7)",17159,477.5,129.0,14.7,69.2,19.0,118.7,1254.3,225407.2,2903.8999999999996
"Cherokee County, Texas(7)",48073,477.4,129.0,14.7,69.1,19.0,118.7,5.8,11034.9,198.0
"Bolivar County, Mississippi(6)",28011,477.3,129.0,14.7,69.1,19.0,118.7,25758.8,1008225.1,11205.7
"Harding County, New Mexico(7)",35021,477.3,128.9,14.7,69.1,19.0,118.7,126.10000000000001,3152.9,13.899999999999999
"Hinds County, Mississippi(6)",28049,477.3,128.9,14.7,69.1,19.0,118.6,7391.6,52636.90000000001,743.9
"Claiborne Parish, Louisiana(7)",22027,477.2,128.9,14.7,69.1,19.0,118.6,244.2,6825.200000000001,48.199999999999996
"Grundy County, Iowa(7)",19075,477.1,128.9,14.7,69.1,19.0,118.5,4210.1,358384.49999999994,6095.5
"Lanier County, Georgia(7)",13173,477.1,128.9,14.7,69.0,19.0,118.5,2553.1,24279.399999999998,727.0
"McClain County, Oklahoma(6)",40087,477.1,128.9,14.7,69.0,19.0,118.5,3365.1999999999994,40729.2,300.5
"Robertson County, Tennessee(6)",47147,477.0,128.9,14.7,69.0,19.0,118.3,2044.7999999999997,212948.80000000002,6557.200000000001
"Williamsburg County, South Carolina(6)",45089,476.9,128.9,14.7,69.0,19.0,118.3,7680.999999999999,105525.70000000001,3660.5
"Pinellas County, Florida(6)",12103,476.9,128.8,14.7,69.0,19.0,118.2,1984.7000000000003,6678.400000000001,390.99999999999994
"Sioux County, Iowa(7)",19167,476.8,128.8,14.7,69.0,19.0,118.2,7629.6,343397.9,5395.599999999999
"Lawrence County, Illinois(7)",17101,476.8,128.8,14.7,69.0,19.0,118.2,1232.3,214688.59999999995,2697.8
"Menifee County, Kentucky(7)",21165,476.7,128.8,14.7,69.0,19.0,118.2,29.6,962.5999999999999,2.6
"Crawford County, Wisconsin(6)",55023,476.7,128.8,14.6,69.0,19.0,118.2,1242.0,75081.69999999998,865.2
"Allen Parish, Louisiana(7)",22003,476.6,128.8,14.6,68.9,19.0,118.2,429.8,21226.5,1330.7
"Roosevelt County, Montana(6)",30085,476.6,128.8,14.6,68.9,19.0,118.1,2563.0,147013.49999999997,4647.400000000001
"Moultrie County, Illinois(7)",17139,476.6,128.7,14.6,68.9,18.9,118.1,1604.6000000000001,249162.99999999997,2586.3
"Pontotoc County, Mississippi(6)",28115,476.5,128.7,14.6,68.9,18.9,118.0,1203.3999999999999,40995.7,1177.1
"Carroll County, Illinois(7)",17015,476.5,128.7,14.6,68.9,18.9,118.0,1956.5,249266.59999999998,2180.7999999999997
"Obion County, Tennessee(6)",47131,476.5,128.7,14.6,68.9,18.9,118.0,1974.6999999999998,219534.50000000003,6676.0
"Wakulla County, Florida(6)",12129,476.5,128.6,14.6,68.9,18.9,117.9,886.5000000000001,300.0,127.1
"Polk County, Iowa(7)",19153,476.4,128.6,14.6,68.8,18.9,117.8,2186.0,177747.50000000003,3006.8
"Aransas County, Texas(7)",48007,476.4,128.6,14.6,68.8,18.9,117.8,0.0,402.9,0.0
"Payette County, Idaho(7)",16075,476.4,128.6,14.6,68.8,18.9,117.8,2074.2,16901.8,1266.6999999999998
"Davie County, North Carolina(6)",37059,476.3,128.6,14.6,68.8,18.9,117.8,1534.3,36964.000000000015,691.1999999999999
"Steuben County, New York(7)",36101,476.3,128.6,14.6,68.8,18.9,117.8,3973.2999999999997,51998.69999999999,2194.0
"Lyon County, Kentucky(7)",21143,476.3,128.6,14.6,68.8,18.9,117.7,488.3000000000001,59096.299999999996,838.2999999999998
"Fannin County, Georgia(7)",13111,476.3,128.5,14.6,68.7,18.9,117.7,60.8,2394.9,26.400000000000002
"Carroll County, Georgia(7)",13045,476.2,128.5,14.6,68.7,18.9,117.6,322.99999999999994,5391.7,264.5
"Lawrence County, Tennessee(6)",47099,476.2,128.5,14.6,68.6,18.9,117.6,722.9,126427.30000000002,2865.7
"Dougherty County, Georgia(7)",13095,476.2,128.5,14.6,68.6,18.9,117.6,8173.8,20203.199999999997,6872.800000000001
"Houston County, Georgia(7)",13153,476.2,128.5,14.6,68.6,18.9,117.4,6351.1,30627.9,1098.1000000000001
"Pierce County, Washington(7)",53053,476.2,128.5,14.6,68.6,18.9,117.4,258.4000000000001,4864.8,158.5
"Jefferson County, Tennessee(6)",47089,476.1,128.4,14.5,68.6,18.9,117.4,66.10000000000001,16954.899999999998,315.6
"Chelan County, Washington(6)",53007,476.1,128.4,14.5,68.6,18.9,117.4,16090.6,19171.4,4587.700000000001
"Lyon County, Iowa(7)",19119,476.0,128.4,14.5,68.6,18.9,117.4,6183.099999999999,281447.1,4403.4
"Marshall County, Iowa(7)",19127,476.0,128.4,14.5,68.6,18.9,117.4,4155.2,343346.1,5821.1
"Richland County, North Dakota(6)",38077,475.9,128.3,14.5,68.5,18.9,117.4,9868.199999999999,790483.2999999999,10410.1
"Union County, Tennessee(6)",47173,475.9,128.3,14.5,68.5,18.9,117.2,38.4,1666.3999999999999,6.400000000000001
"Union County, North Carolina(6)",37179,475.9,128.2,14.5,68.5,18.8,117.2,6839.5,148625.2,4959.9
"Grant Parish, Louisiana(7)",22043,475.9,128.2,14.5,68.5,18.8,117.1,9273.5,38328.9,440.5
"Jackson Parish, Louisiana(7)",22049,475.8,128.2,14.5,68.5,18.8,117.1,0.0,864.6999999999998,0.0
"Monroe County, Missouri(6)",29137,475.8,128.2,14.5,68.5,18.8,117.1,7743.9000000000015,185143.09999999995,1693.8999999999999
"Richland County, Ohio(6)",39139,475.7,128.1,14.5,68.5,18.8,117.1,2688.9,92855.79999999999,1300.1
"Somerset County, Pennsylvania(6)",42111,475.7,128.1,14.5,68.5,18.8,117.0,985.8000000000001,50839.5,1105.2
"Ashland County, Ohio(6)",39005,475.7,128.1,14.5,68.4,18.8,117.0,2907.0999999999995,90330.3,1223.4999999999998
"Lincoln County, Nebraska(6)",31111,475.7,128.1,14.5,68.4,18.8,117.0,40027.100000000006,590826.3,2711.0000000000005
"De Witt County, Illinois(7)",17039,475.6,128.1,14.5,68.4,18.8,117.0,1644.8,313136.89999999997,4093.5
"Gilchrist County, Florida(6)",12041,475.6,128.0,14.5,68.4,18.8,117.0,3718.5,12637.700000000003,3789.3
"Bremer County, Iowa(7)",19017,475.6,128.0,14.5,68.4,18.8,117.0,2644.0,218981.00000000003,3448.0
"Allegheny County, Pennsylvania(6)",42003,475.6,128.0,14.5,68.4,18.8,116.9,801.1000000000001,2393.6,126.99999999999999
"Palo Pinto County, Texas(7)",48363,475.6,128.0,14.5,68.4,18.8,116.9,313.90000000000003,8148.900000000001,73.10000000000001
"Renville County, North Dakota(6)",38075,475.6,127.9,14.4,68.4,18.8,116.9,1207.1,186763.49999999997,4949.5
"Sarasota County, Florida(6)",12115,475.5,127.9,14.4,68.4,18.8,116.9,2611.5,19389.8,758.0999999999999
"Thurston County, Washington(7)",53067,475.4,127.9,14.4,68.4,18.8,116.9,142.6,1669.8000000000006,16.6
"Dubuque County, Iowa(7)",19061,475.3,127.9,14.4,68.3,18.8,116.9,2978.7000000000003,220094.39999999997,3402.4
"Audrain County, Missouri(6)",29007,475.3,127.9,14.4,68.3,18.8,116.8,11752.6,296975.70000000007,2573.5
"Clatsop County, Oregon(6)",41007,475.2,127.8,14.4,68.3,18.8,116.8,31.699999999999996,1710.3999999999999,20.299999999999997
"Day County, South Dakota(6)",46037,475.1,127.8,14.4,68.3,18.8,116.8,2831.4,319579.0,3545.5
"Orange County, New York(7)",36071,475.1,127.8,14.4,68.2,18.8,116.7,1926.2,6995.400000000001,597.5
"Mercer County, West Virginia(6)",54055,474.9,127.8,14.4,68.1,18.8,116.7,99.3,3429.5,20.399999999999995
"Nicholas County, West Virginia(6)",54067,474.8,127.8,14.4,68.1,18.8,116.7,95.9,2280.6,6.799999999999999
"Gibson County, Tennessee(6)",47053,474.8,127.7,14.4,68.1,18.8,116.7,7238.000000000001,359814.4999999999,13572.9
"Hamlin County, South Dakota(6)",46057,474.8,127.7,14.4,68.1,18.8,116.6,1576.9,185835.30000000002,1692.7
"Hunterdon County, New Jersey(7)",34019,474.7,127.7,14.4,68.1,18.8,116.5,1187.5000000000002,20782.200000000004,464.5
"Sandusky County, Ohio(6)",39143,474.5,127.7,14.4,68.0,18.8,116.5,2610.2000000000003,149461.90000000002,2292.7
"Scott County, Tennessee(6)",47151,474.5,127.6,14.4,68.0,18.8,116.5,31.000000000000007,1979.7999999999997,4.4
"Berks County, Pennsylvania(6)",42011,474.4,127.6,14.4,68.0,18.7,116.5,3615.2000000000007,167008.19999999998,2795.9
"Scioto County, Ohio(6)",39145,474.4,127.6,14.4,68.0,18.7,116.4,391.40000000000003,19338.100000000006,355.4
"Antelope County, Nebraska(6)",31003,474.4,127.5,14.4,68.0,18.7,116.4,3962.2,478540.89999999997,8781.6
"Perry County, Pennsylvania(6)",42099,474.3,127.5,14.4,68.0,18.7,116.4,1628.8000000000002,62647.49999999999,807.1
"Jefferson County, Pennsylvania(6)",42065,474.3,127.5,14.4,68.0,18.7,116.3,1200.9999999999998,35569.6,486.3
"Martin County, Texas(7)",48317,474.2,127.5,14.4,67.9,18.7,116.3,4684.900000000001,289069.70000000007,236.8
"Hocking County, Ohio(6)",39073,474.1,127.5,14.4,67.9,18.7,116.3,205.00000000000003,4734.2,102.4
"Duchesne County, Utah(7)",49013,474.0,127.5,14.4,67.9,18.7,116.2,3326.8,15023.3,17.700000000000003
"Toombs County, Georgia(7)",13279,474.0,127.5,14.3,67.9,18.7,116.2,3136.600000000001,16617.7,1277.7000000000003
"Wilkinson County, Mississippi(6)",28157,474.0,127.5,14.3,67.8,18.7,116.2,1014.4,8807.5,127.9
"West Feliciana Parish, Louisiana(7)",22125,474.0,127.5,14.3,67.8,18.7,116.2,912.9,12872.300000000003,79.7
"Jackson County, West Virginia(6)",54035,473.9,127.5,14.3,67.8,18.7,116.1,37.5,7840.799999999998,16.6
"Athens County, Ohio(6)",39009,473.9,127.5,14.3,67.8,18.7,116.1,252.79999999999998,5259.9,89.20000000000002
"Grand Forks County, North Dakota(6)",38035,473.8,127.5,14.3,67.8,18.7,116.0,17844.0,520401.29999999993,21186.5
"Mifflin County, Pennsylvania(6)",42087,473.8,127.4,14.3,67.7,18.7,116.0,1308.5,35011.200000000004,471.79999999999995
"Bossier Parish, Louisiana(7)",22015,473.8,127.4,14.3,67.7,18.7,116.0,3279.8,68817.8,558.3
"Jasper County, Mississippi(6)",28061,473.8,127.4,14.3,67.6,18.7,116.0,27.8,3675.9999999999995,20.8
"Fannin County, Texas(7)",48147,473.7,127.4,14.3,67.6,18.7,116.0,6785.299999999999,51941.700000000004,777.1999999999999
"Madison County, North Carolina(6)",37115,473.7,127.4,14.3,67.6,18.7,116.0,86.70000000000002,10206.1,223.4
"Lawrence County, Pennsylvania(6)",42073,473.7,127.4,14.3,67.6,18.7,116.0,1460.9,65317.99999999999,963.8
"Sargent County, North Dakota(6)",38081,473.6,127.4,14.3,67.6,18.7,115.9,3111.0999999999995,318337.30000000005,3129.9
"Guilford County, North Carolina(6)",37081,473.5,127.4,14.3,67.6,18.7,115.9,1263.4,11066.9,645.3000000000001
"Claiborne County, Tennessee(6)",47025,473.5,127.4,14.3,67.6,18.6,115.9,73.0,5878.799999999999,45.6
"Chester County, South Carolina(6)",45023,473.5,127.3,14.3,67.6,18.6,115.9,599.0,11583.199999999997,153.10000000000002
"Snohomish County, Washington(7)",53061,473.4,127.3,14.2,67.5,18.6,115.8,275.50000000000006,6896.099999999999,231.6
"Lewis County, New York(7)",36049,473.3,127.3,14.2,67.5,18.6,115.8,1491.8,34735.0,438.59999999999997
"Nuckolls County, Nebraska(6)",31129,473.3,127.3,14.2,67.5,18.6,115.8,43431.0,402991.09999999986,6503.599999999999
"Whiteside County, Illinois(7)",17195,473.3,127.3,14.2,67.5,18.6,115.8,3402.8,412616.2,3627.0
"Madison County, New York(7)",36053,473.2,127.2,14.2,67.5,18.6,115.8,1774.4,64395.899999999994,854.9999999999999
"Knox County, Illinois(7)",17095,473.2,127.2,14.2,67.5,18.6,115.7,10380.999999999998,376368.6,2905.2999999999997
"Sarpy County, Nebraska(6)",31153,473.2,127.2,14.2,67.5,18.6,115.6,707.4,97582.8,1302.1
"Will County, Illinois(7)",17197,473.1,127.2,14.2,67.5,18.6,115.6,2870.9,277514.7,3657.8999999999996
"Clinton County, Ohio(6)",39027,473.1,127.2,14.2,67.5,18.6,115.6,3099.0,335022.9,3167.7
"Crittenden County, Kentucky(7)",21055,473.1,127.2,14.2,67.5,18.6,115.6,575.5999999999999,98778.89999999998,2043.4
"Brown County, South Dakota(6)",46013,473.1,127.2,14.2,67.5,18.6,115.6,4341.900000000001,622259.0,7341.7
"Polk County, Florida(6)",12105,473.1,127.1,14.2,67.5,18.6,115.6,30958.2,107728.19999999997,1655.3000000000002
"Lincoln County, Montana(6)",30053,473.0,127.1,14.2,67.4,18.6,115.6,57.2,2393.999999999999,106.6
